latitude,longitude,elevation
37.04876254873927,-123.37999094190906,131757.4456954049
36.984489300315836,-123.52569389973186,99006.80174020119
37.104766761579036,-123.9752605638947,39378.01925417129
37.05545265906477,-124.16706784989364,14106.85515305493
36.89102013399105,-123.86605100552815,37082.384817272425
36.723409268403564,-124.05643835564187,-19948.15251364652
36.65434514705525,-124.07251439720112,-10416.952773678117
36.75607054412564,-123.79546940231033,9357.464775947854
36.7741628695769,-123.60375194037286,28468.32584803831
36.96229842096232,-123.3660258573583,59325.0924694445
36.95575472915444,-123.22324117775696,127545.8866748251
36.87962313481995,-123.32560020960959,237490.167415658
36.82553074591851,-123.65462170516355,83611.0711179031
36.600074442544184,-123.98113574524665,95684.3601735197
36.770803867541375,-123.79076360226072,72507.3371842131
36.855675552654276,-123.8061143139417,72528.58570348937
36.62356498379176,-123.74957164664447,81553.04257775657
36.9533871953943,-123.35347616766153,150467.7775236247
36.96203498980422,-123.40863860674645,99210.11661501508
37.1795560128977,-123.37717354394404,74306.27909235004
37.35956688237027,-122.61774187549109,-971.2200268413872
37.285911035753045,-122.36913501995767,31727.238308764063
37.21098381080609,-122.44982347779158,30048.202576790936
37.335762424473536,-122.38365383769316,10360.445560317487
37.57990259378224,-122.51718100469382,77827.25190733
37.457887692935515,-122.79480989015701,67866.85916075949
37.48353181131833,-123.00258648437563,93815.63578560483
37.35700591294793,-123.1212206991517,-3040.3815872278064
37.16929660689479,-123.4475436522959,-67646.09947001655
37.32465016520091,-123.37062229944253,-14406.069220909849
37.21166970927554,-123.14206390316124,-33471.35786070023
37.24138275155068,-122.8489315060313,10080.986650142819
37.146447838739675,-122.75018365589997,28054.66032557562
37.461699671994644,-122.29255939869003,60605.7349449303
37.47590627766802,-122.40543163533154,88102.25618653651
37.494997112079346,-122.45394146351896,92655.12856087275
37.41755358002816,-122.6543258519646,91745.22453343961
37.445904161285,-122.8395736872764,50154.207127317786
37.31573740520293,-122.866170400299,9372.496896194294
37.309817692936576,-123.05737960543654,-2215.1409833841026
37.29551688375871,-123.07460484427394,-1433.165649265051
37.34585847645395,-122.93851209674591,53185.87207496818
37.4751260673752,-122.79219471363166,131612.58611248806
37.57047304512814,-122.2481711479607,107282.77281170525
37.519126259789495,-122.407241869488,78268.94198326953
37.36160686419105,-122.84792530427833,36704.56543218624
37.28804490036649,-123.16860001335034,32615.461682866327
37.330577789345995,-123.01841630981556,34562.25861345604
37.41839208239129,-122.79224404281473,29281.036467320286
37.43357785705978,-122.88565673792648,45945.79878152348
37.38752118168098,-122.70037120869853,63817.80282714963
37.35672604468956,-122.76763794458138,16009.482356282882
37.35296594688291,-122.79288194134074,4231.650188137777
37.42059062629147,-122.60170974198465,52239.66143714916
37.49339651065337,-122.6572724445521,53183.78092687577
37.53541741273287,-122.98579990545123,100465.04729747307
37.42847902466958,-123.10103781668691,91658.1622200571
37.38367113940566,-123.14352951264512,70405.71824598592
37.4438171249768,-123.17331596033587,71792.27771655004
37.4679689230109,-123.03855233167583,90765.3331881268
37.360430467350355,-122.85327862786404,106586.90577141754
