latitude,longitude,elevation
37.42630479641906,-122.17588281854242,2.7897908706218004
37.426304908623905,-122.17588278681407,2.7893962236121297
37.42630500729295,-122.17588272439502,2.789314870722592
37.42630509612415,-122.17588239998183,2.795195552520454
37.426305104788035,-122.17588166184063,2.7936854120343924
37.4263059115167,-122.17587598938357,2.7186394995078444
37.426305792632064,-122.17587434715497,2.7166900588199496
37.42630563796414,-122.17587227584113,2.71974831353873
37.4263054824384,-122.1758698877248,2.7236724449321628
37.4263052788319,-122.17586717674205,2.727171187289059
37.4263054944194,-122.1758610591121,2.6782462997362018
37.42630530261711,-122.1758582018899,2.6798328952863812
37.42630509360419,-122.17585539452968,2.6885606981813908
37.42630487228602,-122.17585268809358,2.6940048234537244
37.42630466934473,-122.17585011164898,2.6991000566631556
37.42630456625398,-122.175845384241,2.6684565972536802
37.42630436083934,-122.17584310007909,2.6677995920181274
37.426303975994045,-122.17584096001443,2.666876843199134
37.42630351104183,-122.17583897764143,2.6620815116912127
37.426302962527934,-122.17583715729685,2.6593396486714482
37.42630246000445,-122.17583394506286,2.5832104347646236
37.42630180374313,-122.175832364599,2.587296826764941
37.42630113834217,-122.17583083357374,2.592322088778019
37.42630048082686,-122.17582933436721,2.5893511502072215
37.42629989496101,-122.17582783725504,2.584285113029182
37.42629947546664,-122.17582544955796,2.5163286523893476
37.42629884619792,-122.1758236396614,2.515078187920153
37.42629838103888,-122.1758218549937,2.513392286375165
37.42629797867153,-122.17582006685561,2.5117704970762134
37.426297488408515,-122.17581824287234,2.4604089437052608
37.42629705787009,-122.17581688389093,2.4612429216504097
37.42629656320704,-122.1758155651638,2.457679950632155
37.42629604133079,-122.17581427440024,2.4559743870049715
37.42629550812989,-122.17581302734403,2.4533483926206827
37.426294818492174,-122.17581224416351,2.2772288881242275
37.42629409969495,-122.17581078043841,2.27302229963243
37.426293380045514,-122.1758093329939,2.2692510411143303
37.42629268555175,-122.17580803259422,2.2701832884922624
37.42629173106996,-122.17580695508191,2.1368996798992157
37.426291330116385,-122.17580619925253,2.1387037271633744
37.426290973745,-122.17580552255211,2.1400874042883515
37.42629062894991,-122.17580488281652,2.1387305799871683
37.42629031885202,-122.17580429975014,2.13744904845953
37.42629003012268,-122.17580372719551,2.138798851519823
37.42628950022979,-122.17580251418585,2.0167944794520736
37.42628917952249,-122.17580169287135,2.0182536840438843
37.42628888807861,-122.17580078123483,2.0168397910892963
37.42628860842079,-122.17579971824358,2.0162766203284264
37.426288308002306,-122.17579851218869,2.016777416691184
37.426287671826245,-122.17579609702534,1.9605205403640866
37.426287285549364,-122.17579456989702,1.9613626431673765
37.42628687895053,-122.17579289034695,1.962034996598959
37.42628648079731,-122.17579106153094,1.9622286660596728
37.42628607411943,-122.17578908551361,1.9639265835285187
37.42628556402051,-122.17578612976733,1.8931510811671615
37.42628511262451,-122.17578403245507,1.894854717887938
37.42628461498454,-122.17578192047284,1.8955083061009645
37.4262840833627,-122.17577988322358,1.8958794306963682
37.426283531888636,-122.17577788840701,1.8958194041624665
37.42628300733661,-122.17577551440797,1.77101587690413
37.426282438413466,-122.17577367816722,1.768809413537383
37.42628184742173,-122.17577192360935,1.771437262184918
37.426281205347614,-122.17577027223808,1.778912764042616
37.42628051446743,-122.17576862222916,1.7806198559701443
37.42627993825137,-122.17576659264581,1.6641605496406555
37.42627913378455,-122.1757649743067,1.6620323192328215
37.42627830406144,-122.17576335966157,1.6605774713680148
37.42627746204736,-122.17576171508122,1.6627990175038576
37.4262766271621,-122.17576002164088,1.6620592148974538
37.426276134172205,-122.17575753731,1.5352171445265412
37.42627530378496,-122.17575585546213,1.5357074867933989
37.42627449123861,-122.17575417124984,1.5349389724433422
37.42627371970354,-122.1757524685381,1.5364817464724183
37.426272977454936,-122.17575073736133,1.5345326391980052
37.426272593876085,-122.17574795476527,1.4367042006924748
37.42627173931791,-122.1757462213622,1.438200818374753
37.42627089958177,-122.1757444349525,1.4427353227511048
37.42627012066582,-122.17574254354403,1.4454558361321688
37.42626942575686,-122.17574052057697,1.4437301810830832
37.42626925790513,-122.17573715189603,1.4044838845729828
37.42626861930814,-122.17573493784475,1.405004425905645
37.4262679983735,-122.17573263139951,1.4103727424517274
37.42626733735406,-122.17573026948544,1.4134229496121407
37.42626665388018,-122.17572789768806,1.4140045633539557
37.426266419345545,-122.1757245883724,1.4066219571977854
37.42626576034428,-122.17572224780825,1.4085758524015546
37.42626509050135,-122.17571997609018,1.4072448378428817
37.42626446467042,-122.17571772795122,1.4096762547269464
37.42626389443425,-122.17571549528174,1.4124561632052064
37.426263869919886,-122.17571268498568,1.4329407690092921
37.42626328738228,-122.17571049816786,1.4316491214558482
37.42626273436875,-122.17570837376022,1.429407810792327
37.42626219345515,-122.17570630316483,1.4301265235990286
37.426261650426646,-122.17570425657979,1.4342224830761552
37.426261671501855,-122.17570176358231,1.4779680706560612
37.42626116451946,-122.17569974018909,1.481079077348113
37.42626065229906,-122.17569770617843,1.4811224294826388
37.426260134766046,-122.175695676207,1.4810887556523085
37.42625961450787,-122.17569364496916,1.4849715996533632
37.42625965705522,-122.17569081653875,1.537219407968223
37.42625914352666,-122.17568882668314,1.5425213566049933
37.426258637004196,-122.17568686627159,1.543995713815093
37.42625817498108,-122.17568489690952,1.5439418805763125
37.42625769870004,-122.17568293632092,1.543813985772431
37.426257619277195,-122.17567945714733,1.572844765149057
37.426257052806086,-122.17567740428753,1.5766461389139295
37.426256484481456,-122.17567531339914,1.5846363687887788
37.426255957292994,-122.17567314026189,1.587990672327578
37.426255422059995,-122.17567093850096,1.5934453113004565
37.426255320255684,-122.17566745693588,1.6209074463695288
37.426254726612704,-122.17566521374894,1.622190522029996
37.426254058287654,-122.17566300668284,1.6219481341540813
37.426253368968524,-122.17566075609662,1.6254121204838157
37.42625268899294,-122.17565855338401,1.6273591974750161
37.42625245748777,-122.17565511822156,1.6759473197162151
37.4262517829752,-122.17565293218965,1.6762379119172692
37.42625108975598,-122.17565074031782,1.678339953534305
37.42625044192244,-122.17564855114213,1.679522312246263
37.42624982668253,-122.17564635613364,1.681611742824316
37.4262497824808,-122.1756430860017,1.6654157368466258
37.426249164734884,-122.17564086851166,1.6676642075181007
37.426248526958766,-122.1756386664482,1.6698033502325416
37.426247895883265,-122.1756364751204,1.67424579244107
37.426247267703864,-122.17563436570047,1.6777021093294024
37.42624706702216,-122.17563134174746,1.5963869467377663
37.42624633515593,-122.17562923579693,1.5986316790804267
37.426245638536194,-122.1756270337192,1.6003750674426556
37.42624500368614,-122.17562481075016,1.6025876998901367
37.426244447767814,-122.1756225841952,1.6031526997685432
37.42624435838649,-122.17561970205972,1.573334283195436
37.426243637291336,-122.1756169012632,1.5734758097678423
37.426242772950744,-122.17561405458167,1.5761552387848496
37.426241836557175,-122.17561114861786,1.5809825686737895
37.426241444460494,-122.17560788087685,1.565637981519103
37.42624076381513,-122.17560586977712,1.564622157253325
37.42624006600833,-122.17560386694875,1.5638288063928485
37.42623938121174,-122.17560182916017,1.5662204744294286
37.42623870356908,-122.17559978157543,1.5695598889142275
37.42623805721395,-122.17559778681536,1.5727041978389025
37.42623807877904,-122.1755960382522,1.5576768284663558
37.42623726571155,-122.17559385285125,1.5611991668120027
37.4262365254936,-122.17559180182417,1.5632833428680897
37.426235817218085,-122.17558983136226,1.5631186487153172
37.42623514866539,-122.17558795902048,1.5590949514880776
37.426235417130265,-122.17558640795096,1.5612199092283845
37.426234706966646,-122.17558453493464,1.5582109680399299
37.42623399154506,-122.17558264704647,1.5574729442596436
37.426233189174866,-122.17558081001772,1.5570326959714293
37.42623239624322,-122.1755789571861,1.5546531369909644
37.426232784082515,-122.17557768471345,1.5920865051448345
37.426231946896095,-122.17557590649693,1.5923895053565502
37.426231171055484,-122.17557419313219,1.597409825772047
37.42623050457141,-122.17557252627479,1.6038877116516232
37.42622986900539,-122.1755709099977,1.6054434720426798
37.42623110499446,-122.17557091857604,1.6630452433601022
37.4262304936497,-122.1755693583469,1.660589593462646
37.42622988055733,-122.1755677831942,1.6647676266729832
37.4262292816539,-122.17556617943589,1.6683879923075438
37.42622866353415,-122.17556456359983,1.6692294469103217
37.42623010429131,-122.1755654250284,1.7687932904809713
37.42622947501355,-122.17556379141432,1.771716178394854
37.426228815880144,-122.17556216241194,1.7712302757427096
37.42622814970702,-122.17556055842101,1.7687296401709318
37.42622746445696,-122.17555898585928,1.7701864317059517
37.42622943619373,-122.17556079068443,1.8877148209139705
37.42622878422939,-122.17555929399168,1.8773889038711786
37.42622851463025,-122.1755585553163,1.8807085631415248
37.42622843775304,-122.175558233887,1.9015060467645526
37.426230982776566,-122.17556158658104,1.9695148952305317
37.42623106660342,-122.17556166803801,1.9661479238420725
37.42623116097379,-122.17556178710193,1.9625932909548283
37.42623121494842,-122.17556190220758,1.959633944556117
37.42623121572228,-122.17556202784307,1.9586063707247376
37.42623120407868,-122.17556209926136,1.957602333277464
37.42623309935547,-122.1755653807529,2.0123324245214462
37.42623316908132,-122.175565396218,2.0142184672877192
37.42623332329292,-122.17556539785511,2.0159979220479727
37.426233488150146,-122.17556538543091,2.01829453650862
37.42623360331365,-122.17556533118244,2.015303767286241
37.426236181477925,-122.17556741937645,2.086265563033521
37.426236105222344,-122.17556729392301,2.0841999016702175
37.42623604547806,-122.17556718425453,2.089087264612317
37.42623599280898,-122.17556702869638,2.0917050102725625
37.426235851092855,-122.1755668954573,2.0894838673993945
37.42623960720061,-122.1755677569861,2.2311318665742874
37.42623951969162,-122.17556777539428,2.2308270260691643
37.42623942890806,-122.17556779240314,2.2315686075016856
37.42623933657493,-122.17556781002469,2.234537361189723
37.42623924116771,-122.17556787026992,2.2383328285068274
37.426244149064516,-122.17556781767807,2.346829296089709
37.42624411153401,-122.17556789608334,2.3452483443543315
37.42624441689104,-122.17556769907006,2.3467254349961877
37.426245258635795,-122.17556718860466,2.344338580965996
37.42625215780518,-122.17556553825739,2.417508503422141
37.426253518725964,-122.17556495454626,2.421028704382479
37.426255165551424,-122.17556424788633,2.413594838231802
37.426257002477406,-122.1755633992482,2.419015829451382
37.426259008667515,-122.17556249682393,2.4347458044067025
37.426261142563575,-122.17556161705386,2.436628387309611
37.42626813601239,-122.17555973760045,2.521330521441996
37.426270775186445,-122.17555859197537,2.5230694599449635
37.426273416800484,-122.17555741899577,2.5225492427125573
37.42627604080534,-122.17555618089577,2.525910715572536
37.426278636727496,-122.17555498474569,2.5293456250801682
37.42628467684564,-122.1755531428283,2.598833124153316
37.42628713049401,-122.17555201974231,2.5993841690942645
37.42628946836187,-122.1755509405961,2.5991336219012737
37.42629173215207,-122.17554988598576,2.5986411906778812
37.426293924039186,-122.17554880640698,2.595789786428213
37.42629863583079,-122.1755470225397,2.6924885641783476
37.42630114879739,-122.17554571126773,2.696058955974877
37.426303634448054,-122.17554445973775,2.698092200793326
37.42630611994585,-122.17554323502937,2.6960289841517806
37.426310726399905,-122.17554146673547,2.7891198927536607
37.4263124641153,-122.175540626127,2.7896555736660957
37.42631419562028,-122.17553977085743,2.786616239696741
37.426315863117786,-122.17553896379002,2.78336279746145
37.42631746797557,-122.17553822571682,2.783176767639816
37.426318999387426,-122.17553750470522,2.7832862781360745
37.426322192978866,-122.17553608014124,2.8111850190907717
37.42632397866373,-122.17553520809297,2.8108517667278647
37.4263257820366,-122.17553432269318,2.8127737175673246
37.42632760506973,-122.17553346766024,2.816070457920432
37.42632942862965,-122.17553262595221,2.8203951930627227
37.42633298994621,-122.17553090178386,2.8048941288143396
37.42633483905487,-122.17552997482872,2.8082513604313135
37.42633671103535,-122.1755290052906,2.809520740993321
37.4263386343772,-122.17552800294185,2.8114047776907682
37.426340618797454,-122.17552704629396,2.814380490221083
37.426344335335294,-122.17552554245734,2.781309498474002
37.426346455270014,-122.17552464212805,2.7858214927837253
37.426348593350944,-122.1755237047044,2.788160629570484
37.42635077753899,-122.17552271087156,2.7848104257136583
37.426352975525084,-122.17552168340707,2.7843915252014995
37.4263564924917,-122.17552010432495,2.7820323472842574
37.42635875871692,-122.1755190125039,2.7868559677153826
37.42636105113946,-122.17551789102808,2.7889450304210186
37.426363374300145,-122.17551676472212,2.7904879888519645
37.42636570946381,-122.17551569242887,2.7962282858788967
37.42636894463125,-122.1755145619506,2.785739271901548
37.426371326708605,-122.17551356071343,2.785893391817808
37.42637367130792,-122.17551250975528,2.786542617715895
37.426375955559934,-122.17551140741558,2.786774736829102
37.42637819822571,-122.17551029761708,2.788960142992437
37.42638093727678,-122.17550934958882,2.7907171165570617
37.426383092062224,-122.1755082911042,2.791083734482527
37.42638522270333,-122.17550729075819,2.7911566039547324
37.42638730616675,-122.17550630979514,2.787873884662986
37.42638935417632,-122.17550535306917,2.786541677080095
37.426391919809895,-122.17550466191736,2.7544656870886683
37.42639396986964,-122.17550373893128,2.7595841996371746
37.426396038911214,-122.17550284532577,2.7602476123720407
37.42639813556285,-122.17550194151343,2.762514599598944
37.4264002485946,-122.17550103528866,2.7648178301751614
37.42640291983493,-122.17550021249737,2.7062310921028256
37.42640514508444,-122.17549928302239,2.703953151591122
37.42640743332552,-122.1754983674407,2.703103356063366
37.42640977352265,-122.17549742989458,2.7024916354566813
37.42641210761868,-122.17549644416106,2.7081434512510896
37.42641467323594,-122.17549566613097,2.6692056600004435
37.426417008647434,-122.17549467624855,2.67360844835639
37.426419361933135,-122.17549364755928,2.673360272310674
37.426421708751135,-122.17549264208107,2.6712472401559353
37.42642404308364,-122.17549164814973,2.6724974494427443
37.42642669286792,-122.17549115013021,2.595119973644614
37.42642891029873,-122.1754902381118,2.602383096702397
37.42643110261186,-122.17548934210365,2.606738306581974
37.42643327902437,-122.17548846355321,2.60967156291008
37.42643548165985,-122.17548757503363,2.610578080639243
37.426438303337136,-122.17548697242717,2.525281749665737
37.4264404945865,-122.17548595475223,2.527173881419003
37.42644270359322,-122.175484945525,2.5252671595662832
37.42644489544432,-122.17548396574233,2.527481689117849
37.42644707682426,-122.17548305256872,2.531806852668524
37.42644934058605,-122.17548274344868,2.497621319256723
37.426451504223394,-122.1754818956618,2.4984382977709174
37.42645368634357,-122.17548101568676,2.4982933439314365
37.426455898410794,-122.17548009803728,2.4970477297902107
37.42645822308666,-122.17547923538766,2.497011418454349
37.42645933860003,-122.17547918975738,2.4502127608284354
37.42646171535855,-122.17547831144132,2.4570673666894436
37.42646408004107,-122.17547743464334,2.462757108733058
37.426466415812584,-122.17547651961068,2.4685681611299515
37.426468651004456,-122.17547561393611,2.4717768160626292
37.42646804972055,-122.17547594644857,2.406470031477511
37.426470577905775,-122.17547488776681,2.4119635205715895
37.42647291008577,-122.17547389232489,2.4107582848519087
37.42647504351339,-122.17547296849894,2.4145709136500955
37.42647323678679,-122.17547354806712,2.342776977457106
37.42647461085102,-122.17547291794074,2.3448802642524242
37.42647583100486,-122.17547232361474,2.340818435885012
37.42647691740947,-122.17547174907041,2.3407609658315778
37.4264775414972,-122.17547134982485,2.3325770488008857
37.426474113536536,-122.1754728170754,2.321985563263297
37.42647415159004,-122.17547270203515,2.331686128862202
37.42647405584189,-122.17547266748555,2.334835675545037
37.42647395521112,-122.17547265956102,2.3373579122126102
37.426473858911066,-122.17547267863421,2.338058768771589
37.42647047886375,-122.17547446694772,2.2744220662862062
37.42647038514363,-122.17547450645873,2.27486495859921
37.42647029424913,-122.17547460865998,2.277210796251893
37.42647023308804,-122.17547476165636,2.279548761434853
37.426470168553415,-122.17547492950459,2.2795253582298756
37.42646737183369,-122.17547680182163,2.2457666909322143
37.42646737134066,-122.17547691244091,2.2481318218633533
37.426467359289276,-122.1754769633169,2.249719889834523
37.42646732574009,-122.17547696510363,2.254353362135589
37.42646729573987,-122.17547697922002,2.2621337948367
37.42646523255089,-122.17547870961891,2.14526882302016
37.426465227931615,-122.17547874116582,2.1479490185156465
37.42646522396806,-122.1754788087352,2.149723030626774
37.426465197104356,-122.17547887007696,2.1512856613844633
37.42646520773898,-122.17547888917237,2.1515434365719557
37.426463888531266,-122.17548059730997,1.9928854368627071
37.426463905402315,-122.17548052674405,1.9921130314469337
37.42646392512314,-122.17548044034929,1.9952883096411824
37.42646389879872,-122.17548031889065,1.998600099235773
37.426463811217516,-122.17548035558438,2.0083753494545817
37.42646287890024,-122.17548262407453,1.8673238288611174
37.426462700982036,-122.17548288261072,1.8658388946205378
37.426462514014425,-122.17548324834706,1.8656529998406768
37.426462339169284,-122.17548366530055,1.8660158598795533
37.426462229923345,-122.17548414145439,1.868240736424923
37.426462293048104,-122.17548696533137,1.7792813731357455
37.42646227172803,-122.17548786122576,1.781164761632681
37.42646230434022,-122.17548910263962,1.7816038196906447
37.426462394939996,-122.17549065626544,1.7821024805307388
